"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","Com_10714_pos","4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","C12 H14 O3",206.09257,6.407,224.12656,"Invalid mass","No results","No results",NA,NA,NA,NA,1222128.372,4019776.462,1016300.895,768852.0149,481824.7288,1079489.407,19.4908043284477,20.7048481399022,-1.21404381145452,0.329025297088669,0.511260996398909,"stable",1.23156233004729
"PC 19:2_20:5","Com_10762_pos","PC 19:2_20:5","C47 H80 N O8 P",817.55998,10.773,818.56726,"No results","Full match","No results",NA,NA,NA,NA,712459.701800001,417090.2669,458752.814799999,1072523.749,848189.557999999,3746871.909,20.5212868624675,18.9732688314255,1.54801803104194,0.175573361398803,0.466835370999436,"stable",1.39673015013639
"PC 19:0_19:1","Com_10764_pos","PC 19:0_19:1","C46 H90 N O8 P",815.63719,10.552,816.64447,"No results","Full match","No results",NA,NA,NA,NA,2250708.142,2360621.893,1597945.475,1503522.211,1865103.128,2217131.36,20.8103338472966,20.9601566194802,-0.149822772183615,0.684737465311357,0.617757919875141,"stable",0.562975486555199
"3-Hydroxy-3-methylbutanoic acid","Com_10815_pos","3-Hydroxy-3-methylbutanoic acid","C5 H10 O3",118.06315,6.708,119.07046,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",159829.6897,149769.2397,160546.9244,140421.2573,123562.7605,162847.1015,17.1091482743762,17.2570644078516,-0.147916133475402,0.235520314776428,0.489159121266386,"stable",0.99490293151106
"PC O-32:1","Com_10845_pos","PC O-32:1","C40 H80 N O7 P",717.56001,10.421,718.56729,"No results","Invalid mass","No results",NA,NA,NA,NA,677161.914699999,313689.9204,4485938.213,269279.5274,651908.525799999,294722.8417,18.5073514644381,19.908366425078,-1.40101496063992,0.432942281329117,0.525644168246318,"stable",0.947392596975556
"PC O-31:1","Com_10916_pos","PC O-31:1","C39 H78 N O7 P",703.55181,9.094,704.55908,"No results","Full match","No results",NA,NA,NA,NA,217392.7346,683452.5469,270522.9341,255791.1603,282198.6365,215073.5431,17.9284763045549,18.3859390760313,-0.457462771476475,0.408280141188132,0.522831045802221,"stable",0.762249585059948
"PE 17:1_17:1","Com_11069_pos","PE 17:1_17:1","C39 H74 N O8 P",715.51609,9.58,716.52337,"No results","Full match","No results",NA,NA,NA,NA,133254.3286,298860.2821,175735.2506,323807.7089,227474.3501,315399.0296,18.1223136179529,17.5453262031013,0.576987414851654,0.368932436856461,0.517644240213842,"stable",1.14513052926002
"Estradiol","Com_11082_pos","Estradiol","C18 H24 O2",272.17766,8.129,273.18493,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",137595.9417,147395.1385,441041.182499999,124854.5287,132480.4964,4364595.149,18.6675751639531,17.6633205528102,1.00425461114293,0.475036176296343,0.537123769384637,"stable",0.513321252503351
"PC O-40:7","Com_11088_pos","PC O-40:7","C48 H84 N O7 P",817.59424,10.481,818.60152,"No results","Invalid mass","No results",NA,NA,NA,NA,595711.218399999,594935.7648,292258.2965,705921.8316,237699.9329,298493.1766,18.4917564370772,18.8411708134702,-0.349414376393007,0.55050311507631,0.565088465143997,"stable",0.538609099277788
"Deoxyadenosine","Com_11104_pos","Deoxyadenosine","C10 H13 N5 O3",251.10207,3.788,252.10934,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","Purine 2'-deoxyribonucleosides",112388.3036,79458.00768,79485.26556,74888.59372,415935.5519,124203.362,17.2602678522111,16.4448124005983,0.815455451612753,0.444323814728896,0.526846266192664,"stable",0.900930671061906
"4-(pentyloxy)benzene-1-carbohydrazide","Com_11272_pos","4-(pentyloxy)benzene-1-carbohydrazide","C12 H18 N2 O2",222.13531,7.019,261.09869,"Invalid mass","No results","No results",NA,NA,NA,NA,3271348.713,108330.2148,111851.9459,102766.6744,93806.5818800001,2521751.628,18.1441364205447,18.3792537045142,-0.235117283969526,0.939407658731995,0.689173154867064,"stable",0.0983209377887689
"Progesterone","Com_11287_pos","Progesterone","C21 H30 O2",314.22505,7.263,315.23233,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",248206.5457,257712.4728,141078.7902,128966.5152,114271.5646,145080.6952,16.9750799892383,17.6675753526503,-0.692495363412046,0.20397859674072,0.478790028699449,"stable",1.43287163599936
"2-Methylpentanedioic acid","Com_11311_pos","2-Methylpentanedioic acid","C6 H10 O4",146.05831,10.415,147.06584,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",278353.4043,235054.8512,234915.843,249692.2554,296502.4859,383389.395,18.2186423764052,17.9236602068939,0.294982169511261,0.359445173767612,0.516241624291243,"stable",1.13206020497224
"Minocycline","Com_26_pos","Minocycline","C23 H27 N3 O7",457.18552,5.39,229.60009,"Full match","No results","No results","Phenylpropanoids and polyketides","Tetracyclines","Not available","Tetracyclines",41012189.36,16200205.8,12944903.18,10170165.61,12283839.87,9337808.544,23.3275835631753,24.2883130231091,-0.960729459933813,0.2092545177707,0.480708427093987,"stable",1.27986891171658
"N-Acetyl-aspartic acid","Com_40_pos","N-Acetyl-aspartic acid","C6 H9 N O5",175.04833,1.917,176.05563,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Aspartic acid and derivatives",2626782427,2656878210,2497597654,2732118378,3030322664,2885159631,31.4234003723918,31.2718761516731,0.151524220718716,0.0864314477623197,0.393979855137764,"stable",1.56751485589267
"Acetylcysteine","Com_46_pos","Acetylcysteine","C5 H9 N O3 S",163.03056,1.93,164.03784,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",20467609.5,19226469.8,22360437.58,26986598.27,25108060.32,15671310.62,24.389669848508,24.2992916396876,0.0903782088204217,0.792726753635222,0.651692162241331,"stable",0.331415289155032
"Cys-Gly","Com_88_pos","Cys-Gly","C5 H10 N2 O3 S",178.04143,1.899,162.02216,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",1388129215,1043304201,1178776421,1245595730,1224332253,1238419717,30.2031299780751,30.154550136852,0.04857984122307,0.70756140554646,0.625469998782723,"stable",0.376474574478074
"7-Hydroxy-3,4-dihydrocarbostyril","Com_153_pos","7-Hydroxy-3,4-dihydrocarbostyril","C9 H9 N O2",163.06355,5.266,146.06027,"No results","No results","Full match","Organoheterocyclic compounds","Quinolines and derivatives","Quinolones and derivatives","Hydroquinolones",316952174.3,339583618.6,328916409.8,346689359.7,373963545.4,309908055.2,28.3515519104677,28.290675764807,0.0608761456606786,0.494286259221218,0.543236829160066,"stable",0.64546433642493
"gamma-Glutamylleucine","Com_208_pos","gamma-Glutamylleucine","C11 H20 N2 O5",260.13774,5.411,261.14502,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",117742060.7,99962766.6599999,131492583.7,129030980.5,117576777,103674357.6,26.7932180072869,26.7854494096677,0.00776859761915105,0.969119719201342,0.695803875084241,"stable",0.0500012734716517
"(5-L-Glutamyl)-L-Amino Acid","Com_309_pos","(5-L-Glutamyl)-L-Amino Acid","C8 H14 N2 O5",218.09052,1.776,219.0978,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",310334390.3,239416180.2,302438818.6,324830197.1,395892808.5,369277057,28.4319245083258,28.0720872792636,0.359837229062187,0.20447359028986,0.478973558874673,"stable",1.47052165379995
"Adenosine diphosphate (ADP)","Com_355_pos","Adenosine diphosphate (ADP)","C10 H15 N5 O10 P2",427.02992,1.828,428.03719,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",474811881.7,329643269.8,416423491.8,414482233.9,469193796.4,460851636.299999,28.7373569510591,28.584195799834,0.153161151225124,0.530445298530031,0.555945725097566,"stable",0.801059640804553
"mesaconic acid","Com_360_pos","mesaconic acid","C5 H6 O4",130.02684,2.024,131.03412,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",60364088.37,5327881.985,18922142.94,24824354.74,35616620.28,45924591.94,25.0346879121692,24.1219633428757,0.912724569293527,0.518780560662493,0.5505372249179,"stable",0.75770564625396
"LPC O-16:0","Com_361_pos","LPC O-16:0","C24 H52 N O6 P",481.35381,10.033,482.36108,"No results","Full match","No results",NA,NA,NA,NA,6764658.04299999,7628939.18400001,4576203.509,6396713.841,6727523.269,7093104.238,22.6828430927446,22.5594521296198,0.12339096312477,0.677504823673287,0.615247347179552,"stable",0.496591439989321
"gamma-Glutamyltyrosine","Com_424_pos","gamma-Glutamyltyrosine","C14 H18 N2 O6",310.11668,4.996,311.12395,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Tyrosine and derivatives",63335493.61,46758190.69,66875787.1700001,70014536.6999999,66123161.53,62328971.26,25.9777343635645,25.7967357626836,0.180998600880962,0.408783392742415,0.522891524092946,"stable",0.897845367348111
"gamma-Glutamylmethionine","Com_429_pos","gamma-Glutamylmethionine","C10 H18 N2 O5 S",278.09409,4.923,279.10137,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",41236885.32,21723129.46,33245273.42,34770871.36,39513856.13,20882201.38,24.8676672221041,24.8856021860257,-0.0179349639215935,0.972277359786529,0.696491960428138,"stable",0.0433721036062739
"Taurine","Com_509_pos","Taurine","C2 H7 N O3 S",125.01488,1.429,126.02216,"Full match","No results","Full match","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives","Organosulfonic acids",308265396.2,240599610,234123213.4,360043013.3,331171638,160265688.5,27.9941627541595,27.9481165059456,0.0460462482139228,0.893579108785644,0.678359278519639,"stable",0.110965757741978
"Leucylproline","Com_570_pos","Leucylproline","C11 H20 N2 O3",228.14776,5.219,229.15504,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",129872910.9,139197037.6,116730165.4,98468999.51,105367390,95484579.6999999,26.5709279631386,26.9345602527223,-0.363632289583748,0.0101429018299769,0.280743006678301,"down",1.71328093908925
"Asp-Phe methyl ester","Com_583_pos","Asp-Phe methyl ester","C14 H18 N2 O5",294.12214,5.424,295.12941,"No results","No results","Full match",NA,NA,NA,NA,32505408.54,28941197.16,37799824.58,31927952.46,34582545.88,30668259.47,24.9473667999704,24.9708913063452,-0.0235245063748444,0.897382409120737,0.679285268512947,"stable",0.180593507170568
"Gly-Tyr","Com_588_pos","Gly-Tyr","C11 H14 N2 O4",238.09549,3.816,239.10277,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",47421625.97,65629182.8,71825587.94,47840634.63,47265285.53,40038073.88,25.4202933542059,25.8549568296848,-0.434663475478942,0.22152689128195,0.484869516151306,"stable",1.3919341402541
"L-Glutamate","Com_592_pos","L-Glutamate","C5 H9 N O4",147.05336,2.565,148.06063,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",154370880.4,159976893,156361170.2,190081579.8,212810299.4,196047797.5,27.5712221392785,27.2251402462988,0.346081892979676,0.00933043843160164,0.279555162729135,"up",1.81421126593372
"2,5-Furandicarboxylic acid","Com_937_pos","2,5-Furandicarboxylic acid","C6 H4 O5",156.00609,2.121,139.00276,"No results","No results","Full match","Organoheterocyclic compounds","Furans","Furoic acid and derivatives","Furoic acids",11870048.92,13735524.94,15108332.53,18680121.02,18142498.73,14826938.8,24.0298625767013,23.6870241212918,0.342838455409506,0.226825808754235,0.486547126720311,"stable",1.44100880398111
"beta-Estradiol 17-Acetate","Com_1060_pos","beta-Estradiol 17-Acetate","C20 H26 O3",314.18876,7.859,315.19613,"No results","No results","Full match",NA,NA,NA,NA,6110023.483,5012946.97,4833387.913,5984364.06599999,1809273.751,6463073.08100001,21.9745115564721,22.3348591303464,-0.360347573874328,0.591833648555938,0.582788884007452,"stable",0.540699565074289
"N-acetyl-L-ornithine","Com_1088_pos","N-acetyl-L-ornithine","C7 H14 N2 O3",174.10073,1.495,175.10801,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",25139841.18,21409670.8,23339763.92,27211874.42,26091304.05,27035804,24.6743888805407,24.4705060364332,0.203882844107579,0.0542914259991529,0.342846574233693,"stable",1.56207837575876
"Guanosine monophosphate","Com_1150_pos","Guanosine monophosphate","C10 H14 N5 O8 P",363.0583,1.688,364.06559,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",21620364.04,21168520.72,22685531.85,24967895.06,34399049.73,12997568.96,24.4137249040571,24.3788579155905,0.034866988466618,0.944391585810047,0.690305501584265,"stable",0.0795241992822762
"Octanedioic acid","Com_1190_pos","Octanedioic acid","C8 H14 O4",174.08955,5.723,197.07877,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",29644047.22,24438420.83,25700623.87,22057933.25,18775251.36,28547374.33,24.4413259651558,24.6597289550257,-0.218402989869947,0.360093554231216,0.516339587560884,"stable",0.924618565726651
"6-Deoxy-D-glucose","Com_1211_pos","6-Deoxy-D-glucose","C6 H12 O5",164.06872,5.876,165.07601,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",30661342.38,2503548.518,348974.0638,34265400.08,24238477.19,30643941.86,24.8100478254627,21.5127402669788,3.29730755848387,0.211321568836157,0.481437931135351,"stable",1.2489976099044
"D-2-Aminoadipic acid","Com_1337_pos","D-2-Aminoadipic acid","C6 H11 N O4",161.06908,1.48,162.07636,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",21378310.85,16261964.65,20996314.21,21204556.71,23218018.62,22868569.19,24.4178250934714,24.2094251719785,0.208399921492898,0.316943561019254,0.509048853589974,"stable",1.16242377616176
"LPC O-18:0","Com_1464_pos","LPC O-18:0","C26 H56 N O6 P",509.3853,10.854,510.3926,"No results","Full match","No results",NA,NA,NA,NA,7242645.57199999,6106653.937,3748031.637,4447686.655,5519920.774,5278943.471,22.2708858792135,22.3892459019696,-0.118360022756047,0.764880763952573,0.643531934689808,"stable",0.365759583898377
"Glycerol-3-phosphate","Com_1618_pos","Glycerol-3-phosphate","C3 H9 O6 P",172.01386,1.517,155.01055,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","Glycerophosphates",6072927.126,5324460.406,5535360.274,5333677.027,5388457.777,6095423.19500001,22.4158116612517,22.426136770281,-0.0103251090292495,0.92353427624655,0.685510893433787,"stable",0.116478599774402
"Acetylcarnitine","Com_1701_pos","Acetylcarnitine","C9 H17 N O4",203.11616,5.783,204.12346,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",14661540.13,14958842.3,13741558.72,16510592.78,13844062.96,14172244.13,23.8187391803888,23.7840236128995,0.0347155674893393,0.712786087144582,0.627191818239349,"stable",0.366657191793297
"5-Hydroxytryptophan","Com_1711_pos","5-Hydroxytryptophan","C11 H12 N2 O3",220.08525,5.051,221.09252,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",9592022.36000001,9202030.812,11167455.26,11346570.14,14309518.73,10156512.6,23.4940421738663,23.246573862217,0.247468311649317,0.383368481918849,0.519658555109248,"stable",1.11868945964447
"L-Cystathionine","Com_1850_pos","L-Cystathionine","C7 H14 N2 O4 S",222.06754,3.162,223.07474,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",4279453.968,4512928.019,4967224.189,3891138.404,2660344.907,1413082.698,21.2217857344076,22.1262120224973,-0.904426288089699,0.205673951718919,0.479415528353145,"stable",1.36917827961022
"L-Carnitine","Com_1857_pos","L-Carnitine","C7 H15 N O3",161.10538,2.005,162.11266,"No results","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Carnitines",98752219.63,96112378.5899999,94822060.86,104828253.7,126619118,107655448.6,26.7470728255301,26.5247493896666,0.222323435863537,0.137048943501676,0.444435407990154,"stable",1.49001925183461
