"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_2w_1","MV4_11_2w_2","MV4_11_2w_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"mesaconic acid","Com_360_pos","mesaconic acid","C5 H6 O4",130.02684,2.024,131.03412,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",159346666.1,118458718.9,227461536.2,58954104.14,109600784,48272394.05,49461789.85,44684112.95,45528251.07,25.7431325500171,27.27615003568,-1.53301748566297,0.00904752002909465,0.0874694595107343,"down",1.90308102486044
"LPC O-16:0","Com_361_pos","LPC O-16:0","C24 H52 N O6 P",481.35381,10.033,482.36108,"No results","Full match","No results",NA,NA,NA,NA,12462420.98,19796297.45,36618591.15,42946676.55,27259328.18,30887587.53,58441544.74,53436134.06,110947009.9,25.522318751405,24.3119604202954,1.21035833110957,0.0912958539295585,0.254941698028754,"stable",1.45232399701846
"gamma-Glutamyltyrosine","Com_424_pos","gamma-Glutamyltyrosine","C14 H18 N2 O6",310.11668,4.996,311.12395,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Tyrosine and derivatives",1143960.641,58058900.6699999,50593132.44,1167360.179,65293901.38,999362.676499999,131672500.5,1649267.164,73805157.24,23.3014838115537,23.8363527113577,-0.534868899803993,0.827608349982952,0.704603093602459,"stable",0.189490772642013
"gamma-Glutamylmethionine","Com_429_pos","gamma-Glutamylmethionine","C10 H18 N2 O5 S",278.09409,4.923,279.10137,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",46733885.34,58378312.5500001,90637506.6600001,55417314.94,49213042.8999999,30023211.11,105626593.5,26613999.58,117238556.2,25.7068162576644,25.9034998871268,-0.196683629462481,0.681835158494999,0.662747608249221,"stable",0.289848750429391
"Taurine","Com_509_pos","Taurine","C2 H7 N O3 S",125.01488,1.429,126.02216,"Full match","No results","Full match","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives","Organosulfonic acids",316233675.9,279810836.5,266828722.9,298566262.9,284805270.3,247855515.3,188818560.9,246343021.3,162128496.9,27.7941469662046,28.0958770324088,-0.301730066204133,0.0994367732601624,0.264912010816224,"stable",1.05228165658482
"Leucylproline","Com_570_pos","Leucylproline","C11 H20 N2 O3",228.14776,5.219,229.15504,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",39325010.51,43457134.29,43550009.12,43489871.82,37706219.1,41831750.78,43142525.54,37756219.12,64765253.84,25.3903508793083,25.3260677354249,0.0642831438834044,0.630673148096103,0.645098438110758,"stable",0.304052167173555
"Asp-Phe methyl ester","Com_583_pos","Asp-Phe methyl ester","C14 H18 N2 O5",294.12214,5.424,295.12941,"No results","No results","Full match",NA,NA,NA,NA,34356289.22,32073826.25,30506530.16,35354400.59,38267610.65,36901044.41,71391279.44,33714918.26,50607160.3900001,25.3485219570793,24.9438595933792,0.404662363700108,0.0642902837422174,0.221523132744355,"stable",1.15092713010811
"Gly-Tyr","Com_588_pos","Gly-Tyr","C11 H14 N2 O4",238.09549,3.816,239.10277,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",848354.9183,949673.506000001,53519609.5799999,45562219.96,20485371.35,2734673.708,833145.602400001,827710.413,108486913.4,22.8553806960218,21.7416482561693,1.11373243985249,0.658914874649598,0.655062876603455,"stable",0.411840450852445
"L-Glutamate","Com_592_pos","L-Glutamate","C5 H9 N O4",147.05336,2.565,148.06063,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",110188382.1,119985530.4,104344767.4,143313280.4,122468624.9,120698993.6,66269707.72,191194385.8,140925605.9,26.8953236823621,26.7301550288517,0.165168653510431,0.473161894865732,0.576937086698113,"stable",0.443215285419501
"2,5-Furandicarboxylic acid","Com_937_pos","2,5-Furandicarboxylic acid","C6 H4 O5",156.00609,2.121,139.00276,"No results","No results","Full match","Organoheterocyclic compounds","Furans","Furoic acid and derivatives","Furoic acids",34284359.13,36664132.23,30962350.45,42598533.83,40592080.97,43633050.05,77478979.1099999,31305362.01,47971269.78,25.4367981242106,25.0143083120799,0.422489812130692,0.0649206027863681,0.222464550387458,"stable",1.15424417701636
"beta-Estradiol 17-Acetate","Com_1060_pos","beta-Estradiol 17-Acetate","C20 H26 O3",314.18876,7.859,315.19613,"No results","No results","Full match",NA,NA,NA,NA,10031752.66,4834339.577,14400647.19,4298245.741,3828117.722,4286964.559,1597432.994,4418239.07,9311251.28699999,21.9613255046889,23.0808626821799,-1.11953717749107,0.118316741139016,0.284846812956942,"stable",1.31801563597739
"N-acetyl-L-ornithine","Com_1088_pos","N-acetyl-L-ornithine","C7 H14 N2 O3",174.10073,1.495,175.10801,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",14044627.19,12220685.07,11155320.69,13419823.9,13933645.91,15589139.2,23303753.33,14681561.63,13804609.26,23.8840296031748,23.5658551574888,0.31817444568598,0.0822121379577342,0.244780908085945,"stable",1.18605858280599
"Guanosine monophosphate","Com_1150_pos","Guanosine monophosphate","C10 H14 N5 O8 P",363.0583,1.688,364.06559,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",55321853.78,53273818.6,51448235.69,129433984.2,93316507.91,216772916.9,23951945.98,272885674,178365402.5,26.8437501667455,25.6682959307042,1.17545423604135,0.0719663501215816,0.232323695461377,"stable",1.12112879777842
"Octanedioic acid","Com_1190_pos","Octanedioic acid","C8 H14 O4",174.08955,5.723,197.07877,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",22148701.9,17699253.51,25369058.07,23485060.96,23732393.25,22363931.54,21018225.47,22692985.29,16452929.68,24.3554977551249,24.3581568694203,-0.00265911429546861,0.988556230337361,0.740202294870813,"stable",0.0144176499487996
"6-Deoxy-D-glucose","Com_1211_pos","6-Deoxy-D-glucose","C6 H12 O5",164.06872,5.876,165.07601,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",4577477.771,1170728.507,5399863.095,336320.7511,359606.5813,336483.1852,292559.433,321720.8017,291896.9459,18.2974387585812,21.5498626569564,-3.25242389837515,0.042588463991163,0.182156534671168,"down",2.07184781593748
"D-2-Aminoadipic acid","Com_1337_pos","D-2-Aminoadipic acid","C6 H11 N O4",161.06908,1.48,162.07636,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",12367005,11966140.56,9899991.95100001,10478403.33,12157451.26,11249410.45,16243935.99,13180414.19,11341405.97,23.5533309237379,23.4371477734392,0.116183150298699,0.42989069533216,0.553372313112699,"stable",0.622040426736114
"LPC O-18:0","Com_1464_pos","LPC O-18:0","C26 H56 N O6 P",509.3853,10.854,510.3926,"No results","Full match","No results",NA,NA,NA,NA,1129395.444,1609867.557,2979436.729,1936754.628,986330.2144,992263.049900001,12494076.51,1823360.282,4218518.904,21.1830830598627,20.7440793462803,0.439003713582423,0.552854577045477,0.614405709736483,"stable",0.410046873820478
"Glycerol-3-phosphate","Com_1618_pos","Glycerol-3-phosphate","C3 H9 O6 P",172.01386,1.517,155.01055,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","Glycerophosphates",116505907.3,112426476,104396724.1,128689148.3,149677912.1,116762339.8,6391599.517,114607534.4,78807355.61,26.0845500396252,26.7259118835736,-0.641361843948342,0.406221113326599,0.539336626816891,"stable",0.505042433675739
"Acetylcarnitine","Com_1701_pos","Acetylcarnitine","C9 H17 N O4",203.11616,5.783,204.12346,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",12096241.85,12293895.21,10683208.76,12800732.62,11094158.69,13520771.15,23427878.53,10693599.42,14117515.46,23.7141073569678,23.4761120030264,0.237995353941454,0.228590321992698,0.4008048632377,"stable",0.757010880764258
"5-Hydroxytryptophan","Com_1711_pos","5-Hydroxytryptophan","C11 H12 N2 O3",220.08525,5.051,221.09252,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",14721566.85,9208514.78000001,4580401.783,11744009.46,7532948.382,18954038.34,16172187.4,22349595.34,9149678.24999999,23.6653755473582,23.0243358906263,0.641039656731962,0.325518239836572,0.484053714878268,"stable",0.984529667974424
"L-Cystathionine","Com_1850_pos","L-Cystathionine","C7 H14 N2 O4 S",222.06754,3.162,223.07474,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",874071.8146,1124650.144,18209093.14,12893510.59,4643754.495,860374.382299999,673734.953700001,817335.857199999,23177384.58,21.4917021123341,21.3188642926132,0.172837819720929,0.922999005098975,0.726791197983446,"stable",0.0891988353350898
"L-Carnitine","Com_1857_pos","L-Carnitine","C7 H15 N O3",161.10538,2.005,162.11266,"No results","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Carnitines",39068363.43,38296091.79,33431506.85,32818685.96,33576826.9,25224754.07,55015491.43,45477917.5,26148638.41,25.0582572491961,25.1349654556065,-0.0767082064103413,0.705804171117548,0.6704260276195,"stable",0.237518986057275
"D-Glucosamine 6-phosphate","Com_1890_pos","D-Glucosamine 6-phosphate","C6 H14 N O8 P",259.04632,1.43,260.0536,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexose phosphates",35245839.69,27870995.82,23266024.4,21434029.29,15191152.42,13312230.42,4812495.846,20266016.2,17383022.58,23.7330775626613,24.7583107431339,-1.02523318047255,0.0274965362407277,0.150957709155223,"down",1.37695348037628
"Valproic acid","Com_2224_pos","Valproic acid","C8 H16 O2",144.11511,5.919,306.26416,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",51290011.87,24362523.33,117215434.3,4024730.284,3730590.588,3245839.375,3418526.114,2937032.822,3428868.395,21.716960922709,25.6516407027903,-3.93467978008127,0.0256310593814849,0.145921084313301,"down",2.12352521594093
"Bicyclo prostaglandin E2","Com_2245_pos","Bicyclo prostaglandin E2","C20 H30 O4",351.23891,6.278,352.24618,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",18797806.56,25966762,23443080.11,11399191.48,10142094.09,12791601.24,13079979.38,9809980.927,14127272.5,23.4906048967194,24.4256275265196,-0.935022629800159,0.00588835121777621,0.0707903161842856,"down",2.02687941734964
"18-β-Glycyrrhetinic acid","Com_2584_pos","18-β-Glycyrrhetinic acid","C30 H46 O4",470.34786,5.368,471.35513,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids",417766.2085,369711.0064,11665886.65,371248.216,399436.3581,405206.8172,356683.8101,363113.6733,491815.6368,18.5933392731436,20.2147224571147,-1.62138318397108,0.425028769990275,0.550559506558236,"stable",1.09815659327743
"2-Arachidonyl Glycerol ether","Com_2711_pos","2-Arachidonyl Glycerol ether","C23 H40 O3",364.29575,11.183,365.30303,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Endocannabinoids","Not available","Endocannabinoids",412109.5578,677941.1442,1478373.989,1683690.89,600537.0717,566184.635899999,2389325.446,1848854.973,3328202.757,20.4437811990285,19.5063495836911,0.937431615337385,0.235465343110066,0.407068975338921,"stable",0.974969201962298
"Dl-Lanthionine","Com_2908_pos","Dl-Lanthionine","C6 H12 N2 O4 S",208.05226,6.304,209.05953,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Cysteine and derivatives",9137664.64799999,13064586.7,12239824.04,6935311.40400001,7120693.90099999,6745209.164,8867972.09099999,1152996.009,9737596.43200001,22.434468425902,23.4358772326295,-1.00140880672744,0.0887840377217683,0.251800703694972,"stable",1.06196191782828
"Asp-Phe","Com_2930_pos","Asp-Phe","C13 H16 N2 O5",280.10636,4.9,281.11363,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",10071632.02,8094577.566,6738232.40799999,6079410.659,7674810.23500001,6132182.925,6227292.963,9503599.51800001,6190880.02699999,22.7111830666683,22.9654190875567,-0.254236020888303,0.275219241524766,0.442343302069463,"stable",0.992608025518598
"2-Aminobenzenesulfonic acid","Com_3124_pos","2-Aminobenzenesulfonic acid","C6 H7 N O3 S",173.01503,5.348,174.02231,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzenesulfonic acids and derivatives","Benzenesulfonic acids and derivatives",12013074.75,7452495.04500001,9281291.968,9462718.675,10270551.05,7578886.195,8910824.267,5425724.374,5497610.522,22.8613788385894,23.1644294715858,-0.303050632996356,0.294596610636311,0.459186441546577,"stable",0.859967698596024
"Thr-Leu","Com_3424_pos","Thr-Leu","C10 H20 N2 O4",232.14264,4.871,215.13939,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",9150725.941,9914167.37599999,9976932.38900001,10950019.28,11459374.78,10827468.58,12222667.54,10809796.96,17942109.27,23.5347309706209,23.2055599400673,0.329171030553621,0.0358969949268031,0.169802300411167,"up",1.30011567381649
"alpha-Benzylsuccinic acid","Com_3435_pos","alpha-Benzylsuccinic acid","C11 H12 O4",208.07377,7.773,209.08107,"No results","No results","Full match","Phenylpropanoids and polyketides","Phenylpropanoic acids","Not available","Phenylpropanoic acids",5907107.80900001,7236617.79199999,9566906.40899999,12725754.44,16066795.32,16316293.15,14646620.34,14716457.33,10168715.67,23.7318770668583,22.823508570562,0.908368496296326,0.0258542374195064,0.146543180824927,"up",1.9074480245375
"LPC O-18:1","Com_3459_pos","LPC O-18:1","C26 H54 N O6 P",507.36965,10.22,508.37696,"No results","Full match","No results",NA,NA,NA,NA,1804174.484,2869932.295,4169524.543,4390876.263,2191790.255,3121000.243,4596444.178,4589677.931,7958020.961,21.981559891392,21.4089813870214,0.572578504370611,0.252879445045612,0.422176450841286,"stable",0.981296421297938
"Homovanillic acid","Com_3820_pos","Homovanillic acid","C9 H10 O4",182.0585,5.26,205.04772,"No results","No results","Full match","Benzenoids","Phenols","Methoxyphenols","Methoxyphenols",7057127.20500001,6116774.858,5842635.879,9137647.09999999,5185268.442,8128144.364,3089114.053,10206451.26,3179669.341,22.4710096932652,22.5910590931802,-0.120049399915064,0.724024129087305,0.676032827076623,"stable",0.216829340803661
"PC 9:0_9:0","Com_4291_pos","PC 9:0_9:0","C26 H52 N O8 P",537.34381,9.76,538.35112,"No results","Full match","No results",NA,NA,NA,NA,322806.1015,629647.526999999,1626617.081,982894.304799999,1100601.503,559850.585499999,6627575.581,656661.043900001,4308082.828,20.5157789240706,19.3993121590524,1.11646676501817,0.271572183451554,0.439055213885912,"stable",0.869412228107991
"Lysops 22:5","Com_4972_pos","Lysops 22:5","C28 H46 N O9 P",571.29324,5.191,572.30051,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","2-acyl-sn-glycero-3-phosphoethanolamines",4716739.77,3684845.823,1926385.664,2856464.091,4423156.657,2117047.605,2710156.945,3212908.945,2621345.096,21.4738892750449,21.6199988443766,-0.146109569331625,0.749541316375431,0.683571978771709,"stable",0.365917592831223
"DL-Citrulline","Com_5053_pos","DL-Citrulline","C6 H13 N3 O3",175.09597,1.352,176.10319,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids",1504559.318,1216188.39,2677342.637,1142734.075,1204846.071,1037505.604,1735252.949,1227791.75,5558035.466,20.6116093338564,20.6957383996819,-0.0841290658255289,0.873027701062615,0.715600479550755,"stable",0.119133744199139
"PC 15:0_16:0","Com_5094_pos","PC 15:0_16:0","C39 H78 N O8 P",719.5483,9.733,720.5542,"No results","Full match","No results",NA,NA,NA,NA,23957198.93,25355516.15,21668287.12,20844329.87,30860187.36,54490321.0600001,32690660.2,15017548.36,15699434.38,24.5997703657099,24.4929446622599,0.106825703449971,0.734761979383407,0.679248711995783,"stable",0.206991532758073
"dCMP","Com_5346_pos","dCMP","C9 H14 N3 O7 P",307.05721,1.475,330.0464,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine deoxyribonucleotides","Pyrimidine 2'-deoxyribonucleoside monophosphates",1708357.381,1919745.907,2053480.486,3265455.535,2876742.094,2128891.01,1633163.263,1521448.115,1080410.563,20.8893212439188,20.848767376532,0.0405538673867127,0.879937107445424,0.717202099672608,"stable",0.0935456803496871
