"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MOLM13_WT_1","MOLM13_WT_2","MOLM13_WT_3","MOLM13_2w_2","MOLM13_2w_3","MOLM13_6w_1","MOLM13_6w_2","MOLM13_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"beta-Estradiol 17-Acetate","Com_1060_pos","beta-Estradiol 17-Acetate","C20 H26 O3",314.18876,7.859,315.19613,"No results","No results","Full match",NA,NA,NA,NA,6619460.441,7804595.63999999,3797144.892,8717703.52000001,39274467.84,3792267.344,9049415.92,5916233.024,23.1485750077443,22.4702194240691,0.67835558367517,0.337416036834471,0.339785544138104,"stable",0.660593863890221
"N-acetyl-L-ornithine","Com_1088_pos","N-acetyl-L-ornithine","C7 H14 N2 O3",174.10073,1.495,175.10801,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",17135372.4,17575744.03,19472392.9,20077491.26,27755598.51,53519512.31,25477056.65,33565125.85,24.8524135541344,24.1041611618887,0.7482523922457,0.0326092347135264,0.106598433658582,"up",1.38104354390176
"Guanosine monophosphate","Com_1150_pos","Guanosine monophosphate","C10 H14 N5 O8 P",363.0583,1.688,364.06559,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",93790611.81,92161130.6400001,102687740.3,105085084.7,96805165.4599999,56346596.04,40917683.27,65411173.55,26.0345286761004,26.5180946582621,-0.483565982161657,0.127362308396925,0.219075117885494,"stable",1.00864864546853
"Octanedioic acid","Com_1190_pos","Octanedioic acid","C8 H14 O4",174.08955,5.723,197.07877,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",35031949.63,34543532.57,31641745.61,37026264.24,34335279.55,26628610.54,40229307.36,30523576.98,24.9933744231301,25.006468697438,-0.0130942743079174,0.913076498182099,0.539678722145431,"stable",0.0742729479079041
"6-Deoxy-D-glucose","Com_1211_pos","6-Deoxy-D-glucose","C6 H12 O5",164.06872,5.876,165.07601,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",525855.7139,483407.5683,477890.8238,472531.5772,445361.7462,407704.2098,437717.2832,770951.336400001,18.9095505519766,18.9178365172755,-0.0082859652989633,0.96338076064548,0.552970084684285,"stable",0.030352338808446
"D-2-Aminoadipic acid","Com_1337_pos","D-2-Aminoadipic acid","C6 H11 N O4",161.06908,1.48,162.07636,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",20842202.04,20855250.63,22516295.28,18571878.86,18425845.33,31267206.92,22752747.85,23285617.46,24.4184928366275,24.3504592754565,0.0680335611709566,0.658543607612145,0.458163150623456,"stable",0.292525460265774
"LPC O-18:0","Com_1464_pos","LPC O-18:0","C26 H56 N O6 P",509.3853,10.854,510.3926,"No results","Full match","No results",NA,NA,NA,NA,41467913.56,34518432.29,26462459.18,22416999.21,26490240.5,10821668.8,19254862.57,22312804.3,24.2109110190343,25.0012665118712,-0.790355492836856,0.0362559045252184,0.113325828015091,"down",1.40130847114895
"Glycerol-3-phosphate","Com_1618_pos","Glycerol-3-phosphate","C3 H9 O6 P",172.01386,1.517,155.01055,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","Glycerophosphates",6987874.384,6475610.64099999,6911115.662,6376504.79900001,6241335.504,6959666.398,6171037.293,6405279.072,22.6152512108549,22.6944980830997,-0.0792468722448589,0.145904992031017,0.234409650065452,"stable",1.12070326168156
"Acetylcarnitine","Com_1701_pos","Acetylcarnitine","C9 H17 N O4",203.11616,5.783,204.12346,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",11484248.22,11460090.35,11634178.47,10542850.45,9885094.08399999,13882441.94,12400954.61,14129998.23,23.5219097461418,23.4583780565835,0.063531689558328,0.573673422473795,0.424162210131245,"stable",0.368057805913027
"5-Hydroxytryptophan","Com_1711_pos","5-Hydroxytryptophan","C11 H12 N2 O3",220.08525,5.051,221.09252,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",5845225.499,5766377.824,4081793.055,6422490.679,6581080.507,11319234.57,9424515.3,12476800.7,23.087519854121,22.2996109329539,0.787908921167062,0.0241454899317406,0.0922202855301996,"up",1.48257257606658
"L-Cystathionine","Com_1850_pos","L-Cystathionine","C7 H14 N2 O4 S",222.06754,3.162,223.07474,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",1394229.281,1274949.789,1280341.908,1462848.876,3006200.096,3241485.097,935441.375300001,880302.328500001,20.6422019395003,20.3270476986579,0.315154240842411,0.477445988174258,0.392856158853123,"stable",0.466293736158086
"L-Carnitine","Com_1857_pos","L-Carnitine","C7 H15 N O3",161.10538,2.005,162.11266,"No results","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Carnitines",129416030,134237715.4,146058493.5,110136577.6,105016064.1,112196990.8,50701345.27,110842176.8,26.4843328747539,27.0232089756283,-0.538876100874418,0.0718692552552396,0.166288001732762,"stable",1.18245338638612
"D-Glucosamine 6-phosphate","Com_1890_pos","D-Glucosamine 6-phosphate","C6 H14 N O8 P",259.04632,1.43,260.0536,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexose phosphates",1330880.817,3870002.37,3140145.342,1686147.578,1854742.677,4630989.696,1626522.391,2529422.665,21.1109424126873,21.2700842915589,-0.159141878871587,0.788344894142541,0.503041297472805,"stable",0.252868318695827
"Valproic acid","Com_2224_pos","Valproic acid","C8 H16 O2",144.11511,5.919,306.26416,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",5631357.818,8994190.82799999,7411519.796,7532908.21699999,7046032.635,8017188.51299999,9149127.29100001,10065538.34,22.9831887834797,22.7823171448792,0.200871638600489,0.424479617408162,0.37523475774255,"stable",0.791928842727761
"Bicyclo prostaglandin E2","Com_2245_pos","Bicyclo prostaglandin E2","C20 H30 O4",351.23891,6.278,352.24618,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",33334461.31,31114753.42,33258566.75,29840845.32,27910960.89,23953674.68,30075145.28,26956193.36,24.7210077995703,24.9562764057054,-0.235268606135101,0.0145160774347381,0.0726795170172979,"stable",1.51077514266051
"18-β-Glycyrrhetinic acid","Com_2584_pos","18-β-Glycyrrhetinic acid","C30 H46 O4",470.34786,5.368,471.35513,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids",841591.1857,807527.6438,778259.671,736165.1754,750674.312599999,659675.379,766107.716299999,806728.734400001,19.5015612296641,19.6252680884715,-0.123706858807459,0.076720610732857,0.171714255732703,"stable",1.1890243409335
"2-Arachidonyl Glycerol ether","Com_2711_pos","2-Arachidonyl Glycerol ether","C23 H40 O3",364.29575,11.183,365.30303,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Endocannabinoids","Not available","Endocannabinoids",18579873.37,13259325.02,12776202.59,14610830.18,12396130.46,2811626.669,3189109.626,4841266.181,22.5197140374687,23.8048990305973,-1.28518499312868,0.0583741375698856,0.149066217250777,"stable",1.23174043505324
"Dl-Lanthionine","Com_2908_pos","Dl-Lanthionine","C6 H12 N2 O4 S",208.05226,6.304,209.05953,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Cysteine and derivatives",10345823.05,11011513.13,10747319.91,10363446.63,1534218.692,11719949.77,826514.196300001,8650599.53600001,22.007517016494,23.3508426927418,-1.3433256762478,0.165679801983864,0.248679818654757,"stable",0.919122200773773
"Asp-Phe","Com_2930_pos","Asp-Phe","C13 H16 N2 O5",280.10636,4.9,281.11363,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",2736951.702,2038699.188,4188947.323,3712091.155,3236123.596,5100312.507,3392594.669,3224876.746,21.8093120873507,21.4471707821014,0.362141305249288,0.355867727976695,0.348098855151803,"stable",0.945192847554065
"2-Aminobenzenesulfonic acid","Com_3124_pos","2-Aminobenzenesulfonic acid","C6 H7 N O3 S",173.01503,5.348,174.02231,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzenesulfonic acids and derivatives","Benzenesulfonic acids and derivatives",5882537.403,6978108.593,6507849.152,6746745.974,5836254.029,12632688.77,12237439.05,14263419.8,23.2127289980836,22.6187203853385,0.594008612745142,0.0859927898451566,0.181156906325802,"stable",1.12883781832689
"Thr-Leu","Com_3424_pos","Thr-Leu","C10 H20 N2 O4",232.14264,4.871,215.13939,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",12742758.15,12870851.47,12322686.17,12076691.72,17420072.06,12667064.35,24502727.35,11920761.81,23.8455920400837,23.5918639494855,0.253728090598205,0.277815917965703,0.309229650327607,"stable",0.716600722513756
"alpha-Benzylsuccinic acid","Com_3435_pos","alpha-Benzylsuccinic acid","C11 H12 O4",208.07377,7.773,209.08107,"No results","No results","Full match","Phenylpropanoids and polyketides","Phenylpropanoic acids","Not available","Phenylpropanoic acids",1735636.02,2111750.607,1793677.926,2080182.191,1451907.256,604653.5252,1642655.377,1486515.235,20.3629293455578,20.8371768226783,-0.474247477120517,0.198118231267689,0.268420518048259,"stable",0.853334893535853
"LPC O-18:1","Com_3459_pos","LPC O-18:1","C26 H54 N O6 P",507.36965,10.22,508.37696,"No results","Full match","No results",NA,NA,NA,NA,13375470.48,11873464.27,9007139.80799999,5907279.439,7254053.23,3299628.675,5414377.852,6116312.551,22.3701770842021,23.4256538390285,-1.05547675482635,0.00680574784089084,0.0510407650469458,"down",1.66777225998008
"Homovanillic acid","Com_3820_pos","Homovanillic acid","C9 H10 O4",182.0585,5.26,205.04772,"No results","No results","Full match","Benzenoids","Phenols","Methoxyphenols","Methoxyphenols",1661030.35,2266164.713,2918788.146,2653109.335,2369333.839,4111593.978,1368760.7,2208374.156,21.1891122271831,21.084135455691,0.104976771492108,0.772873559179101,0.498086290979958,"stable",0.223653765704126
"PC 9:0_9:0","Com_4291_pos","PC 9:0_9:0","C26 H52 N O8 P",537.34381,9.76,538.35112,"No results","Full match","No results",NA,NA,NA,NA,3492298.779,3246452.174,1501689.735,1140444.497,897518.2474,1785295.38,946461.465600001,5184749.618,20.5645010084383,21.2947778079061,-0.730276799467795,0.277239090266523,0.308902444014567,"stable",0.795027858234045
"Lysops 22:5","Com_4972_pos","Lysops 22:5","C28 H46 N O9 P",571.29324,5.191,572.30051,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","2-acyl-sn-glycero-3-phosphoethanolamines",528107.1549,481926.881999999,559394.488100001,858348.083599999,1003419.666,908073.094699999,1211587.308,559290.0686,19.7483700026181,18.9941441421687,0.754225860449449,0.0124322956622344,0.0667363898540789,"up",1.55046167669482
"DL-Citrulline","Com_5053_pos","DL-Citrulline","C6 H13 N3 O3",175.09597,1.352,176.10319,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids",1053950.383,1013313.146,1042373.202,961740.194999999,995955.175099999,1026585.959,3718871.561,2108238.498,20.5208944249737,19.9831548800071,0.537739544966612,0.238506571690081,0.288208141940203,"stable",0.779359014452659
"PC 15:0_16:0","Com_5094_pos","PC 15:0_16:0","C39 H78 N O8 P",719.5483,9.733,720.5542,"No results","Full match","No results",NA,NA,NA,NA,31616747.44,29934305.42,30220234.59,29556907.88,25190575.96,14522888.19,21233714.08,18394431.41,24.3335633988409,24.8661645353708,-0.532601136529877,0.0393176766518871,0.118535039573897,"down",1.3483479235185
"dCMP","Com_5346_pos","dCMP","C9 H14 N3 O7 P",307.05721,1.475,330.0464,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine deoxyribonucleotides","Pyrimidine 2'-deoxyribonucleoside monophosphates",2159575.784,2223327.161,2191468.022,3107147.827,3186611.952,4309079.703,2586008.729,3866268.026,21.6789011315127,21.0633571784149,0.615543953097809,0.00850839694570166,0.0545424509676625,"up",1.64876164670661
"N-Formylkynurenine","Com_5656_pos","N-Formylkynurenine","C11 H12 N2 O4",236.07861,4.95,237.08679,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Alkyl-phenylketones",1173887.456,1543433.228,1172015.824,1396021.751,1897770.4,2442446.582,2344619.225,1798237.956,20.885546864046,20.2937116421994,0.591835221846594,0.0254749705001978,0.094213061668598,"up",1.48697177837369
"Uric Acid","Com_5689_pos","Uric Acid","C5 H4 N4 O3",168.02755,1.15,169.03464,"No results","No results","Full match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines",4337146.232,5292264.48200001,5634337.749,6224794.228,4620305.846,6239202.83200001,6361034.339,5031990.739,22.4291219404178,22.269861001621,0.159260938796734,0.33576462121141,0.339017533072811,"stable",0.786432415640592
"L-Adrenaline","Com_7318_pos","L-Adrenaline","C9 H13 N O3",183.08979,5.252,184.09708,"No results","No results","Full match","Benzenoids","Phenols","Benzenediols","Catechols",7646512.757,6687715.54599999,8396577.10399999,7051936.219,7423776.77699999,89051925.23,7080617.07,6542261.866,23.4756510206311,22.8469408227404,0.628710197890634,0.441875084177837,0.381304061975029,"stable",0.505646385700736
"Methyl 3-indolyacetate","Com_7739_pos","Methyl 3-indolyacetate","C11 H11 N O2",189.07915,5.261,190.08642,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indole-3-acetic acid derivatives",6749348.534,3359439.821,4895448.569,4784501.292,5444464.264,3959458.674,4083838.69,3537337.669,22.0397789045897,22.1963719035224,-0.156592998932641,0.6541164050989,0.456489081913331,"stable",0.481137928652957
"Ne-(1-Carboxymethyl)-L-lysine","Com_7906_pos","Ne-(1-Carboxymethyl)-L-lysine","C8 H16 N2 O4",204.11123,2.849,205.11851,"No results","No results","Full match",NA,NA,NA,NA,1346231.389,940622.199500001,1887063.708,2007596.737,1959763.829,2349853.908,1353990.812,2818405.021,20.9597320248206,20.3504875081947,0.609244516625935,0.156843321426961,0.242542032428056,"stable",1.23731436143896
"Lysopc 14:0","Com_8257_pos","Lysopc 14:0","C22 H46 N O7 P",467.30178,9.854,468.30905,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","1-acyl-sn-glycero-3-phosphocholines",2359573.961,1456013.887,893100.0437,830926.171599999,848106.7914,715648.4887,491534.1118,1994104.342,19.7282760568915,20.4707166383665,-0.742440581475005,0.220345028654809,0.279866588951618,"stable",0.989372078185
"gamma-Glutamylcysteine","Com_8520_pos","gamma-Glutamylcysteine","C8 H14 N2 O5 S",250.0628,2.402,233.05978,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",3344039.634,4533644.549,3935051.204,5053768.334,4635049.286,5660345.688,2668855.763,4674022.385,22.0699126407492,21.8977837823719,0.172128858377345,0.476382533582377,0.392526377595834,"stable",0.50831299883919
"N-Acetyl-DL-phenylalanine","Com_9015_pos","N-Acetyl-DL-phenylalanine","C11 H13 N O3",207.08936,7.129,208.09663,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Phenylalanine and derivatives",1846657.713,2658100.603,2194344.812,2177865.504,1922897.834,1253129.069,2059020.306,1562011.918,20.7469876712271,21.0746027135619,-0.327615042334795,0.179224230728283,0.25741785996436,"stable",1.02019556497128
"L-Asparagine","Com_9169_pos","L-Asparagine","C4 H8 N2 O3",132.05362,5.689,133.0609,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Asparagine and derivatives",1325217.817,8042848.23800001,560514.925900001,448060.784,439242.9884,883293.813,1198358.317,840396.126600001,19.4287732904861,20.7911554689771,-1.36238217849102,0.351737195209941,0.346279517727054,"stable",1.04049377662153
"Glu-Glu","Com_10171_pos","Glu-Glu","C10 H16 N2 O7",276.09643,2.781,277.10371,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",596995.8293,269673.7521,513235.4743,791402.1246,537347.8344,761885.7008,907846.517099999,409089.8924,19.3205820931097,18.7324927584475,0.588089334662225,0.234850990449426,0.286594976207872,"stable",1.06594717309778
