"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"2-Furoic acid","Com_246_neg","2-Furoic acid","C5 H4 O3",112.01604,2.065,111.00876,"No results","No results","Full match","Organoheterocyclic compounds","Furans","Furoic acid and derivatives","Furoic acids",73452314.7,114825013.4,121236994.6,150420764.9,171860347.2,213278438.8,27.396417618421,26.5861403611548,0.810277257266193,0.0250066295254817,0.309065245834167,"up",1.44886796995131
"Cytidine 5'-Monophosphate-N-Acetylneuraminic Acid","Com_62_neg","Cytidine 5'-Monophosphate-N-Acetylneuraminic Acid","C20 H31 N4 O16 P",614.14949,2.314,613.14221,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine nucleotide sugars","Pyrimidine nucleotide sugars",1446877778,358541.6936,1922646551,1370389546,1410646824,23606439.58,28.4127752404591,26.5741745684388,1.83860067202024,0.764533376395109,0.657635357343225,"stable",0.348486066216592
"N-Acetyl-L-leucine","Com_231_neg","N-Acetyl-L-leucine","C8 H15 N O3",173.10529,5.387,172.09801,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Leucine and derivatives",125155397.7,118721590,132463674.2,99507825.6999999,76046476.6800001,97815707.27,26.4307491806825,26.9010579631583,-0.470308782475747,0.0358234823503844,0.309065245834167,"down",1.51784667117238
"LPE 18:1","Com_214_neg","LPE 18:1","C23 H46 N O7 P",479.3014,9.668,478.29412,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",26557141.5,30898584.5,22317772.75,37629248.5,44501255.83,36331473.43,25.2291367984664,24.6517745558703,0.577362242596038,0.0117707160173147,0.309065245834167,"up",1.51986403610137
"Hypotaurine","Com_3674_neg","Hypotaurine","C2 H7 N O2 S",109.01999,1.304,263.03845,"No results","No results","Full match","Organic acids and derivatives","Sulfinic acids and derivatives","Sulfinic acids","Sulfinic acids",1174579.013,1848144.042,1236767.635,452803.7244,423680.7669,809427.176299999,19.0358953915221,20.406500382482,-1.37060499095988,0.0883500012138944,0.321629199628096,"stable",1.54355033171353
"Reduced nicotinamide adenine dinucleotide","Com_182_neg","Reduced nicotinamide adenine dinucleotide","C21 H29 N7 O14 P2",665.12563,2.153,664.11836,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","(5'->5')-dinucleotides","Not available","(5'->5')-dinucleotides",565506365.8,465034042,116807723.4,444756213.6,75969070.3700001,83354003.53,27.0733655033602,28.2224298470229,-1.14906434366264,0.257729980404857,0.426300151692924,"stable",0.810819896750358
"Allantoin","Com_355_neg","Allantoin","C4 H6 N4 O3",158.04409,1.359,315.08104,"No results","No results","Full match","Organoheterocyclic compounds","Azoles","Imidazoles","Imidazoles",98659947.5599999,76913019.12,102526871.8,82189308.82,69281532.7400001,48042967.69,25.9520789506964,26.4547041718663,-0.502625221169911,0.232950198355832,0.412606776972609,"stable",1.20597422475617
"Glu-Gln","Com_463_neg","Glu-Gln","C10 H17 N3 O6",275.11171,1.442,274.10443,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",96195019.45,84076649.7799999,58838500.21,104141655.7,88295510.4800001,71969841.5899999,26.3768993009632,26.2183059493847,0.158593351578507,0.142297937493792,0.352016533447728,"stable",0.505890464880817
"Adenylosuccinic acid","Com_306_neg","Adenylosuccinic acid","C14 H18 N5 O11 P",463.07457,4.671,462.06733,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",19198610.77,26389399.75,29742814.99,4656442.815,39210262.19,38987404.24,24.1973431839406,24.5579972150148,-0.360654031074194,0.71048792968318,0.640943260377689,"stable",0.298014358896967
"Tetradecanedioic acid","Com_6350_neg","Tetradecanedioic acid","C14 H26 O4",258.18323,7.131,257.17596,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",3377310.978,2863451.355,2915840.588,3051145.456,2318636.997,2843254.711,21.3749589950827,21.5374158925891,-0.162456897506448,0.172039035566716,0.369437405981408,"stable",0.872723750298407
"Porphobilinogen","Com_743_neg","Porphobilinogen","C10 H14 N2 O4",244.10601,4.942,289.10426,"Invalid mass","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","Aralkylamines",1384583.477,1481073.405,1614013.462,1336898.86,1101541.162,1245951.055,20.2234556118874,20.5071511673016,-0.28369555541417,0.137299845797565,0.348829037022715,"stable",1.40864723671451
"LPE 20:4","Com_704_neg","LPE 20:4","C25 H44 N O7 P",501.2858,9.085,500.27853,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",11586443.48,13060800.44,10297221.62,15459010.28,16936388.07,19137043.63,24.0284773852363,23.4668087414786,0.561668643757745,0.0778840618713913,0.315564025377532,"stable",1.57665737785482
"10-Nitrolinoleate","Com_357_neg","10-Nitrolinoleate","C18 H31 N O4",325.22521,6.5,324.21793,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives",71970390.76,73824930.9999999,76216235.13,46936773.81,38601497.49,50037644.0400001,25.4209597846743,26.1406999772663,-0.719740192591928,0.0217407646928368,0.309065245834167,"down",1.6622045621707
"Thymidine 5'-diphosphate","Com_2655_neg","Thymidine 5'-diphosphate","C10 H16 N2 O11 P2",402.02309,4.544,401.01582,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine deoxyribonucleotides","Pyrimidine 2'-deoxyribonucleoside diphosphates",20821374.35,18007489.48,16003853.49,12337193.72,11711097.64,12650240.02,23.5435151069747,24.1151905599546,-0.571675452979903,0.0429847284630949,0.309065245834167,"down",1.61987711208932
"PC 16:0_16:1","Com_90_neg","PC 16:0_16:1","C40 H78 N O8 P",777.55379,11.732,776.54651,"No results","Invalid mass","No results",NA,NA,NA,NA,438882967.2,457178238.200001,448371049.6,773986685.2,319433890.5,445757905.2,28.8367869309828,28.739186806742,0.0976001242407811,0.825408040163537,0.674670610008972,"stable",0.226576579321154
"LPE 22:6","Com_1142_neg","LPE 22:6","C27 H44 N O7 P",525.28567,9.034,524.2784,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",7887384.991,8026304.01000001,6240613.634,11044478.35,9853714.96099999,12492595.25,23.4012093781132,22.8068921561368,0.594317221976375,0.106101174751477,0.33198904444379,"stable",1.55116359510301
"N-lactoyl-phenylalanine","Com_1588_neg","N-lactoyl-phenylalanine","C12 H15 N O4",237.10021,5.779,236.09294,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Phenylalanine and derivatives",7258916.27800001,12744732.72,6939205.171,14349251.26,11087655.67,12531565.78,23.5853288327488,23.0403531735798,0.544975659168919,0.283195831410388,0.438605244573813,"stable",1.16927995561022
"4-Hydroxyisoleucine","Com_119_neg","4-Hydroxyisoleucine","C6 H13 N O3",147.08948,5.064,146.0822,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Isoleucine and derivatives",124491271.5,154425516.1,134986790.5,199590604.2,187319874.8,237387936.1,27.6253562276963,27.0340160861883,0.591340141508045,0.0668222098205565,0.31014570941735,"stable",1.58433190176776
"Asp-Glu","Com_1037_neg","Asp-Glu","C9 H14 N2 O7",262.07994,1.473,261.07267,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",38652251.43,25541746.05,31888981.17,28799619.31,22510624.93,23226244.84,24.5576339215361,24.9123192003543,-0.354685278818227,0.0549207280825569,0.309065245834167,"stable",1.13963054676286
"S-Lactoylglutathione","Com_1828_neg","S-Lactoylglutathione","C13 H21 N3 O8 S",379.10505,3.377,378.09778,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Oligopeptides",18921271.83,21534729.52,22542153.29,15764348.51,29908517.99,21275661.89,24.3623053272259,24.3199298645651,0.0423754626608606,0.866193530695178,0.685166276744482,"stable",0.132909449879945
"LPC 18:0","Com_550_neg","LPC 18:0","C26 H54 N O7 P",569.36963,10.335,568.36235,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",19359365.59,20250476.29,11462080.08,34960285.1,42225033.37,36123468.59,25.1657473111518,23.9761154633162,1.18963184783557,0.038609737842775,0.309065245834167,"up",1.58242778836331
"LPE 16:1","Com_563_neg","LPE 16:1","C21 H42 N O7 P",451.27005,8.863,450.26278,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",6331741.155,5413820.695,5357703.634,6814882.305,9618176.53900001,11472233.44,23.1164107456195,22.4385232908161,0.677887454803312,0.149378511300541,0.35625535007787,"stable",1.43614149766963
"L-serine","Com_739_neg","L-serine","C3 H7 N O3",105.04256,1.246,140.01193,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Serine and derivatives",7741603.166,5375293.779,5885488.067,14454360.06,50582855.55,42077250.87,24.9012278875516,22.5769479097414,2.32427997781019,0.0842203220746802,0.319389210923601,"stable",1.55873672074093
"Guanosine 5'-diphosphate (GDP)","Com_900_neg","Guanosine 5'-diphosphate (GDP)","C10 H15 N5 O11 P2",443.02429,1.868,442.01701,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",110270328.6,89062830.6199999,98387435.6100001,98665879,94960493.8500001,113756445.1,26.6060816881918,26.5589200957766,0.0471615924152253,0.707780891627834,0.640064273892531,"stable",0.338682826254937
"Adenosine triphosphate (ATP)","Com_91_neg","Adenosine triphosphate (ATP)","C10 H16 N5 O13 P3",506.99578,1.54,505.9885,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside triphosphates",1267052673,1564481663,1473807393,1107278964,1291820649,1655556651,30.3119331541073,30.4129226024001,-0.100989448292847,0.536287015125444,0.573997064569589,"stable",0.444418273332474
"LPE 20:5","Com_1552_neg","LPE 20:5","C25 H42 N O7 P",499.27,8.633,498.26272,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",5942430.485,7614289.575,3652291.944,7188624.44699999,8793659.09699999,13978653.63,23.1940128518919,22.3877567859274,0.806256065964522,0.289952953817397,0.44161167355962,"stable",1.20635351454147
"Capryloylglycine","Com_140_neg","Capryloylglycine","C10 H19 N O3",201.13656,5.805,200.12928,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",196198203.9,170430024.4,182944106.9,114118693.7,84183742.6299999,145212384.5,26.7355291566378,27.4463895235353,-0.710860366897499,0.071296450832814,0.310989750356995,"stable",1.45575240635457
"LPE 22:5","Com_1137_neg","LPE 22:5","C27 H46 N O7 P",527.30144,9.125,526.29416,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",9393128.89400001,7301064.093,6007885.87,10769354.88,7851901.39899999,9352516.13899999,23.1406540798663,22.8270918885514,0.313562191314908,0.197136553460055,0.388997092501261,"stable",0.987367967931732
"Biopterin","Com_20_neg","Biopterin","C9 H11 N5 O3",237.08575,6.245,236.07847,"No results","No results","Full match","Organoheterocyclic compounds","Pteridines and derivatives","Pterins and derivatives","Biopterins and derivatives",21256919.2,51218804.17,40356743.71,10978382.16,335169299.8,23716463.11,25.4026208122523,25.0726352846796,0.329985527572674,0.807785593547451,0.669916012510306,"stable",0.185792374474178
"Gly-Phe","Com_410_neg","Gly-Phe","C11 H14 N2 O3",222.10046,5.246,221.0932,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",23955361.76,36925078,38115353.77,22199010.78,14539063.56,24347912.67,24.2449059429216,24.945270609391,-0.700364666469454,0.189169361049827,0.382993457899923,"stable",1.29771374430563
"2-(Formylamino)Benzoic Acid","Com_2335_neg","2-(Formylamino)Benzoic Acid","C8 H7 N O3",165.04267,5.791,164.0354,"No results","No results","Full match",NA,NA,NA,NA,11953898.84,11518700.88,11929037.56,9342508.70299999,8193826.71099999,10130073.03,23.131208587426,23.4921422986271,-0.360933711201088,0.0393713217828156,0.309065245834167,"down",1.55882565487408
"ADP-ribose","Com_742_neg","ADP-ribose","C15 H23 N5 O14 P2",559.07205,4.46,558.06484,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",9218719.17400001,8720411.888,9587770.97299999,7395406.933,3000599.115,4434928.781,22.1384989214185,23.1282879180413,-0.98978899662276,0.109613682315494,0.333986832157874,"stable",1.38571115722618
"2-Isopropylmalate","Com_5750_neg","2-Isopropylmalate","C7 H12 O5",176.06857,5.424,175.06129,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",4436899.23,4442505.021,5149930.507,6584518.20900001,3732241.14,4388931.079,22.1825651356061,22.153394622284,0.0291705133221036,0.923895137857652,0.69890881619503,"stable",0.100117902729011
"LPC O-16:1","Com_4759_neg","LPC O-16:1","C24 H50 N O6 P",525.34289,10.042,524.33561,"No results","Invalid mass","No results",NA,NA,NA,NA,1687911.739,8419105.28499999,4485740.015,2702862.767,8943485.12000001,9573464.751,22.5496907510825,21.9296527019119,0.620038049170564,0.167752064151973,0.36696747553337,"stable",0.56964419021428
"L-beta-Imidazolelactic acid","Com_1859_neg","L-beta-Imidazolelactic acid","C6 H8 N2 O3",156.05343,1.454,155.04615,"No results","No results","Full match","Organoheterocyclic compounds","Azoles","Imidazoles","Imidazolyl carboxylic acids and derivatives",9616448.22999999,8299872.408,6904879.226,8493533.904,14667158.23,12996012.9,23.4851950981315,22.96697172983,0.518223368301502,0.276531550812148,0.435538964956571,"stable",1.19425313621199
"Spiculisporic Acid","Com_4460_neg","Spiculisporic Acid","C17 H28 O6",328.18888,6.454,327.18151,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Tricarboxylic acids and derivatives","Tricarboxylic acids and derivatives",1624605.835,1361204.831,1833254.704,2921529.939,1316700.093,1161188.815,20.6513197133861,20.6046956189968,0.0466240943893723,0.924797017582844,0.699114096981022,"stable",0.0933810943517741
"N-Carbamyl-L-glutamicacid","Com_2078_neg","N-Carbamyl-L-glutamicacid","C6 H10 N2 O5",190.05891,1.484,171.04106,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Diphenylmethanes",2549698.776,4257505.362,2105280.58,448472.786900001,1471034.046,1615889.299,19.9623190205368,21.4363511303179,-1.47403210978107,0.138495659253065,0.349607232518642,"stable",1.29313099090862
"LPE 18:2","Com_2409_neg","LPE 18:2","C23 H44 N O7 P",477.28556,9.153,476.27829,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",3784522.066,4064714.526,2879137.344,4231267.023,4560679.498,4184113.681,22.0433220929327,21.7545358235446,0.288786269388098,0.147588096422536,0.355212546858445,"stable",1.18319002451223
"Inosine","Com_1212_neg","Inosine","C10 H12 N4 O5",268.08069,3.57,267.07342,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Not available","Purine nucleosides",8455672.563,9411151.219,5772071.314,7257072.70999999,9745300.84900001,5862759.42700001,22.8301266716234,22.8793618515969,-0.0492351799734791,0.624853325068202,0.610883026643965,"stable",0.1419538164803
"LPC O-15:1","Com_7188_neg","LPC O-15:1","C23 H48 N O6 P",511.32724,9.475,510.31997,"No results","Invalid mass","No results",NA,NA,NA,NA,1248291.608,2835226.176,1032462.813,1203131.584,2878120.876,3200234.77,21.0882683577079,20.5547381172855,0.533530240422433,0.434141761485729,0.521706266282687,"stable",0.678298655541965
