"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_2w_1","MV4_11_2w_2","MV4_11_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"PC O-32:1","Com_10845_pos","PC O-32:1","C40 H80 N O7 P",717.56001,10.421,718.56729,"No results","Invalid mass","No results",NA,NA,NA,NA,799118.904900001,1141622.806,1514693,838280.479600001,295869.0265,2433561.118,19.6887700782073,20.087099758225,-0.398329680017689,0.666026933601238,0.642091829214875,"stable",0.365395633634062
"PC O-31:1","Com_10916_pos","PC O-31:1","C39 H78 N O7 P",703.55181,9.094,704.55908,"No results","Full match","No results",NA,NA,NA,NA,282568.1404,369637.4027,179008.7466,616093.101399999,298530.0027,918358.9164,19.0763346132203,18.0178870207138,1.05844759250644,0.3033228188503,0.477300499589946,"stable",1.17811552756908
"PE 17:1_17:1","Com_11069_pos","PE 17:1_17:1","C39 H74 N O8 P",715.51609,9.58,716.52337,"No results","Full match","No results",NA,NA,NA,NA,366912.2048,419611.5665,184202.7586,209276.7571,343501.7487,976992.3176,18.6543327250675,18.2182351437027,0.436097581364745,0.704488479807244,0.654888344446717,"stable",0.479931262012475
"Estradiol","Com_11082_pos","Estradiol","C18 H24 O2",272.17766,8.129,273.18493,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",144305.4809,125534.5576,113258.479,91273.5384000001,76422.0928599999,74947.65539,16.2977356379555,16.9552503830166,-0.657514745061029,0.0027870886944753,0.160565855565529,"down",1.59169153497513
"PC O-40:7","Com_11088_pos","PC O-40:7","C48 H84 N O7 P",817.59424,10.481,818.60152,"No results","Invalid mass","No results",NA,NA,NA,NA,286613.2587,253285.918,387691.091,412488.8018,432666.6498,277455.3138,18.4862625773208,18.2145670752163,0.271695502104524,0.552443290644543,0.598080985096092,"stable",0.767134963392083
"Deoxyadenosine","Com_11104_pos","Deoxyadenosine","C10 H13 N5 O3",251.10207,3.788,252.10934,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","Purine 2'-deoxyribonucleosides",95541.23671,385194.1919,747439.0337,64413.95025,72253.27365,68133.8279399999,16.0573148420621,18.20355291258,-2.14623807051784,0.126071712748687,0.347293100059607,"stable",1.33413409382439
"4-(pentyloxy)benzene-1-carbohydrazide","Com_11272_pos","4-(pentyloxy)benzene-1-carbohydrazide","C12 H18 N2 O2",222.13531,7.019,261.09869,"Invalid mass","No results","No results",NA,NA,NA,NA,108334.5912,101530.1964,130981.6252,99295.6588300001,133605.4987,236412.0424,17.1593356280146,16.7852295654583,0.374106062556276,0.316397744410157,0.484942222378991,"stable",0.755071686189094
"Progesterone","Com_11287_pos","Progesterone","C21 H30 O2",314.22505,7.263,315.23233,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",139598.3143,174440.1657,198606.3402,1933510.559,147553.7538,309945.4044,18.7651089660355,17.3676156297502,1.39749333628533,0.371849893333004,0.513377176050139,"stable",0.915662884916692
"2-Methylpentanedioic acid","Com_11311_pos","2-Methylpentanedioic acid","C6 H10 O4",146.05831,10.415,147.06584,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",285538.3933,302038.7178,302334.4462,361306.5532,422706.3468,332689.8426,18.4986594797041,18.1778283413695,0.320831138334668,0.0858102857350921,0.318886224624472,"stable",1.44119766825094
"Minocycline","Com_26_pos","Minocycline","C23 H27 N3 O7",457.18552,5.39,229.60009,"Full match","No results","No results","Phenylpropanoids and polyketides","Tetracyclines","Not available","Tetracyclines",3113440.801,3569355.987,2937321.487,3384484.268,3875073.515,3144366.668,21.7202116202795,21.6077935088549,0.112418111424521,0.0039599982358378,0.160565855565529,"stable",0.723580050317404
"N-Acetyl-aspartic acid","Com_40_pos","N-Acetyl-aspartic acid","C6 H9 N O5",175.04833,1.917,176.05563,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Aspartic acid and derivatives",2388929780,2152551762,1791034801,1986984653,1967702059,1817924706,30.8404811766473,30.9650881034311,-0.124606926783752,0.271967355993817,0.457200388299993,"stable",0.753231646884206
"Acetylcysteine","Com_46_pos","Acetylcysteine","C5 H9 N O3 S",163.03056,1.93,164.03784,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",3878086.284,7556395.231,1590918.773,7485531.475,11408917.12,2478089.581,22.5067095865584,21.7792029838317,0.727506602726734,0.0226482447180657,0.21864861325586,"up",0.630306689435139
"Cys-Gly","Com_88_pos","Cys-Gly","C5 H10 N2 O3 S",178.04143,1.899,162.02216,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",19611858.43,71706419.15,387339140.6,252770103.9,478230823.2,19893966.79,26.9974033715671,26.2832813025517,0.714122069015474,0.803049548612454,0.683854189350028,"stable",0.322154959409362
"7-Hydroxy-3,4-dihydrocarbostyril","Com_153_pos","7-Hydroxy-3,4-dihydrocarbostyril","C9 H9 N O2",163.06355,5.266,146.06027,"No results","No results","Full match","Organoheterocyclic compounds","Quinolines and derivatives","Quinolones and derivatives","Hydroquinolones",282272307.5,279948684.1,262117019,339030178.3,301298982.6,314774807.4,28.2444012861504,28.0329117682275,0.211489517922882,0.0569053461800354,0.285903473119413,"stable",1.49721642721069
"gamma-Glutamylleucine","Com_208_pos","gamma-Glutamylleucine","C11 H20 N2 O5",260.13774,5.411,261.14502,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",249642895.3,223519853.7,259525346.1,214247283.9,211337797,189492150,27.6090800290182,27.8608061838758,-0.251726154857611,0.146689600263393,0.360623486629559,"stable",1.42459436111503
"(5-L-Glutamyl)-L-Amino Acid","Com_309_pos","(5-L-Glutamyl)-L-Amino Acid","C8 H14 N2 O5",218.09052,1.776,219.0978,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",363766525.7,326172956.6,282761517.1,179028417.8,263092314.8,191313124.5,27.6326559475195,28.2648366755032,-0.632180727983691,0.0938010522603635,0.325999229493819,"stable",1.4529125003068
"Adenosine diphosphate (ADP)","Com_355_pos","Adenosine diphosphate (ADP)","C10 H15 N5 O10 P2",427.02992,1.828,428.03719,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",1175737885,603983809.8,894830686.799999,919982969.400001,1415867467,1357640784,30.1715085529163,29.6792978161698,0.492210736746479,0.396810568996554,0.524413501399949,"stable",1.00577450803445
"mesaconic acid","Com_360_pos","mesaconic acid","C5 H6 O4",130.02684,2.024,131.03412,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",159346666.1,118458718.9,227461536.2,58954104.14,109600784,48272394.05,26.0151556117903,27.27615003568,-1.26099442388975,0.178677943859033,0.384965921842021,"stable",1.4036331316979
"LPC O-16:0","Com_361_pos","LPC O-16:0","C24 H52 N O6 P",481.35381,10.033,482.36108,"No results","Full match","No results",NA,NA,NA,NA,12462420.98,19796297.45,36618591.15,42946676.55,27259328.18,30887587.53,24.9789378950583,24.3119604202954,0.666977474762916,0.378884470063301,0.516586040391538,"stable",0.967557368818952
"gamma-Glutamyltyrosine","Com_424_pos","gamma-Glutamyltyrosine","C14 H18 N2 O6",310.11668,4.996,311.12395,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Tyrosine and derivatives",1143960.641,58058900.6699999,50593132.44,1167360.179,65293901.38,999362.676499999,22.0153040179439,23.8363527113577,-1.82104869341379,0.443162693252183,0.544150146759104,"stable",0.548583758388042
"gamma-Glutamylmethionine","Com_429_pos","gamma-Glutamylmethionine","C10 H18 N2 O5 S",278.09409,4.923,279.10137,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",46733885.34,58378312.5500001,90637506.6600001,55417314.94,49213042.8999999,30023211.11,25.3719819381748,25.9034998871268,-0.531517948952043,0.435755806173142,0.540323224647544,"stable",0.969653248020955
"Taurine","Com_509_pos","Taurine","C2 H7 N O3 S",125.01488,1.429,126.02216,"Full match","No results","Full match","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives","Organosulfonic acids",316233675.9,279810836.5,266828722.9,298566262.9,284805270.3,247855515.3,28.0412668791231,28.0958770324088,-0.0546101532856902,0.311148237802136,0.48192231636278,"stable",0.419379415059094
"Leucylproline","Com_570_pos","Leucylproline","C11 H20 N2 O3",228.14776,5.219,229.15504,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",39325010.51,43457134.29,43550009.12,43489871.82,37706219.1,41831750.78,25.2868567748328,25.3260677354249,-0.0392109605920616,0.73644566932675,0.664844870047128,"stable",0.418150026176892
"Asp-Phe methyl ester","Com_583_pos","Asp-Phe methyl ester","C14 H18 N2 O5",294.12214,5.424,295.12941,"No results","No results","Full match",NA,NA,NA,NA,34356289.22,32073826.25,30506530.16,35354400.59,38267610.65,36901044.41,25.1340550888743,24.9438595933792,0.190195495495146,0.125687073062154,0.347091428219868,"stable",1.45877956321769
"Gly-Tyr","Com_588_pos","Gly-Tyr","C11 H14 N2 O4",238.09549,3.816,239.10277,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",848354.9183,949673.506000001,53519609.5799999,45562219.96,20485371.35,2734673.708,23.7041208971205,21.7416482561693,1.96247264095124,0.596804353143315,0.61649891549407,"stable",0.673883759810597
"L-Glutamate","Com_592_pos","L-Glutamate","C5 H9 N O4",147.05336,2.565,148.06063,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",110188382.1,119985530.4,104344767.4,143313280.4,122468624.9,120698993.6,26.9364241413802,26.7301550288517,0.206269112528506,0.17774584808202,0.384161324683513,"stable",1.24454597299158
"2,5-Furandicarboxylic acid","Com_937_pos","2,5-Furandicarboxylic acid","C6 H4 O5",156.00609,2.121,139.00276,"No results","No results","Full match","Organoheterocyclic compounds","Furans","Furoic acid and derivatives","Furoic acids",34284359.13,36664132.23,30962350.45,42598533.83,40592080.97,43633050.05,25.3326377986727,25.0143083120799,0.318329486592756,0.0869005191888725,0.319914208881436,"stable",1.54935050793938
"beta-Estradiol 17-Acetate","Com_1060_pos","beta-Estradiol 17-Acetate","C20 H26 O3",314.18876,7.859,315.19613,"No results","No results","Full match",NA,NA,NA,NA,10031752.66,4834339.577,14400647.19,4298245.741,3828117.722,4286964.559,21.9783484539355,23.0808626821799,-1.10251422824443,0.115802984373961,0.341542937584589,"stable",1.31468543391177
"N-acetyl-L-ornithine","Com_1088_pos","N-acetyl-L-ornithine","C7 H14 N2 O3",174.10073,1.495,175.10801,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",14044627.19,12220685.07,11155320.69,13419823.9,13933645.91,15589139.2,23.7679899355215,23.5658551574888,0.202134778032629,0.330211494490201,0.492595994584893,"stable",1.12901793192612
"Guanosine monophosphate","Com_1150_pos","Guanosine monophosphate","C10 H14 N5 O8 P",363.0583,1.688,364.06559,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",55321853.78,53273818.6,51448235.69,129433984.2,93316507.91,216772916.9,27.0382931614838,25.6682959307042,1.36999723077962,0.0666381046588626,0.29786380366173,"stable",1.52877493809473
"Octanedioic acid","Com_1190_pos","Octanedioic acid","C8 H14 O4",174.08955,5.723,197.07877,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",22148701.9,17699253.51,25369058.07,23485060.96,23732393.25,22363931.54,24.4667549195301,24.3581568694203,0.10859805010973,0.598337525894927,0.617105331625935,"stable",0.57357537076819
"6-Deoxy-D-glucose","Com_1211_pos","6-Deoxy-D-glucose","C6 H12 O5",164.06872,5.876,165.07601,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",4577477.771,1170728.507,5399863.095,336320.7511,359606.5813,336483.1852,18.3919043520354,21.5498626569564,-3.15795830492095,0.0495959645510739,0.275491974251625,"down",1.57449737796063
"D-2-Aminoadipic acid","Com_1337_pos","D-2-Aminoadipic acid","C6 H11 N O4",161.06908,1.48,162.07636,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",12367005,11966140.56,9899991.95100001,10478403.33,12157451.26,11249410.45,23.4265330319846,23.4371477734392,-0.0106147414546029,0.939275403020863,0.716716763939567,"stable",0.0776172425485975
"LPC O-18:0","Com_1464_pos","LPC O-18:0","C26 H56 N O6 P",509.3853,10.854,510.3926,"No results","Full match","No results",NA,NA,NA,NA,1129395.444,1609867.557,2979436.729,1936754.628,986330.2144,992263.049900001,20.2390946883789,20.7440793462803,-0.504984657901353,0.540363255268896,0.592755045830354,"stable",0.750940553440718
"Glycerol-3-phosphate","Com_1618_pos","Glycerol-3-phosphate","C3 H9 O6 P",172.01386,1.517,155.01055,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","Glycerophosphates",116505907.3,112426476,104396724.1,128689148.3,149677912.1,116762339.8,26.9652003488441,26.7259118835736,0.239288465270516,0.110568340498236,0.33828736728459,"stable",1.24578175542762
"Acetylcarnitine","Com_1701_pos","Acetylcarnitine","C9 H17 N O4",203.11616,5.783,204.12346,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",12096241.85,12293895.21,10683208.76,12800732.62,11094158.69,13520771.15,23.5672313595785,23.4761120030264,0.0911193565520882,0.584245646128869,0.611458307884983,"stable",0.677560802010291
"5-Hydroxytryptophan","Com_1711_pos","5-Hydroxytryptophan","C11 H12 N2 O3",220.08525,5.051,221.09252,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",14721566.85,9208514.78000001,4580401.783,11744009.46,7532948.382,18954038.34,23.502068945978,23.0243358906263,0.477733055351734,0.605007093732139,0.619721181928232,"stable",0.617153478749545
"L-Cystathionine","Com_1850_pos","L-Cystathionine","C7 H14 N2 O4 S",222.06754,3.162,223.07474,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",874071.8146,1124650.144,18209093.14,12893510.59,4643754.495,860374.382299999,21.8272023690675,21.3188642926132,0.508338076454343,0.858379787086512,0.698079955282817,"stable",0.239816442333938
"L-Carnitine","Com_1857_pos","L-Carnitine","C7 H15 N O3",161.10538,2.005,162.11266,"No results","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Carnitines",39068363.43,38296091.79,33431506.85,32818685.96,33576826.9,25224754.07,24.8524378566559,25.1349654556065,-0.282527598950516,0.0482788255152752,0.273598190903886,"down",1.18045149863989
"D-Glucosamine 6-phosphate","Com_1890_pos","D-Glucosamine 6-phosphate","C6 H14 N O8 P",259.04632,1.43,260.0536,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexose phosphates",35245839.69,27870995.82,23266024.4,21434029.29,15191152.42,13312230.42,23.9587922343457,24.7583107431339,-0.799518508788207,0.0032516853499091,0.160565855565529,"down",1.42973165282687
"Valproic acid","Com_2224_pos","Valproic acid","C8 H16 O2",144.11511,5.919,306.26416,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",51290011.87,24362523.33,117215434.3,4024730.284,3730590.588,3245839.375,21.8005311538139,25.6516407027903,-3.85110954897637,0.0330338681845287,0.244444448581523,"down",1.62885862037532
"Bicyclo prostaglandin E2","Com_2245_pos","Bicyclo prostaglandin E2","C20 H30 O4",351.23891,6.278,352.24618,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",18797806.56,25966762,23443080.11,11399191.48,10142094.09,12791601.24,23.4416579759311,24.4256275265196,-0.983969550588416,0.0357791514205271,0.250908906767896,"down",1.62960547625178
"18-β-Glycyrrhetinic acid","Com_2584_pos","18-β-Glycyrrhetinic acid","C30 H46 O4",470.34786,5.368,471.35513,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids",417766.2085,369711.0064,11665886.65,371248.216,399436.3581,405206.8172,18.5793098735577,20.2147224571147,-1.63541258355704,0.41616789350005,0.532343404832589,"stable",0.771516400718736
