"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"4-(pentyloxy)benzene-1-carbohydrazide","Com_11272_pos","4-(pentyloxy)benzene-1-carbohydrazide","C12 H18 N2 O2",222.13531,7.019,261.09869,"Invalid mass","No results","No results",NA,NA,NA,NA,3271348.713,108330.2148,111851.9459,147384.3139,109302.4181,132289.2225,16.9735084197683,18.3792537045142,-1.40574528474598,0.456366984934887,0.328569098746355,"stable",0.651798090535671
"Progesterone","Com_11287_pos","Progesterone","C21 H30 O2",314.22505,7.263,315.23233,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",248206.5457,257712.4728,141078.7902,176553.142,287706.186,183574.0645,17.6833274694132,17.6675753526503,0.0157521167628865,0.957444045751455,0.481170772417927,"stable",0.0360417367111923
"2-Methylpentanedioic acid","Com_11311_pos","2-Methylpentanedioic acid","C6 H10 O4",146.05831,10.415,147.06584,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",278353.4043,235054.8512,234915.843,272620.9391,175680.8465,260766.6456,17.8238446856402,17.9236602068939,-0.0998155212536673,0.613435785423531,0.372807728636467,"stable",0.369590049820039
"Minocycline","Com_26_pos","Minocycline","C23 H27 N3 O7",457.18552,5.39,229.60009,"Full match","No results","No results","Phenylpropanoids and polyketides","Tetracyclines","Not available","Tetracyclines",41012189.36,16200205.8,12944903.18,6556444.836,17221699.23,13904348.96,23.4704131103576,24.2883130231091,-0.817899912751475,0.465124050701111,0.330911442031081,"stable",0.868109779451611
"N-Acetyl-aspartic acid","Com_40_pos","N-Acetyl-aspartic acid","C6 H9 N O5",175.04833,1.917,176.05563,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Aspartic acid and derivatives",2626782427,2656878210,2497597654,2068420756,2259880146,2016991057,30.976346398941,31.2718761516731,-0.295529752732111,0.0120633299783201,0.15207209868962,"down",1.54130101075846
"Acetylcysteine","Com_46_pos","Acetylcysteine","C5 H9 N O3 S",163.03056,1.93,164.03784,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",20467609.5,19226469.8,22360437.58,19493991.74,29901566.6,32408501.82,24.6667043106936,24.2992916396876,0.367412671005965,0.238050965156184,0.250635728684746,"stable",1.01377952513907
"Cys-Gly","Com_88_pos","Cys-Gly","C5 H10 N2 O3 S",178.04143,1.899,162.02216,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",1388129215,1043304201,1178776421,1075060150,1301127459,1022997778,30.0696804169395,30.154550136852,-0.0848697199125219,0.721840879792924,0.41148857146235,"stable",0.424636104090798
"7-Hydroxy-3,4-dihydrocarbostyril","Com_153_pos","7-Hydroxy-3,4-dihydrocarbostyril","C9 H9 N O2",163.06355,5.266,146.06027,"No results","No results","Full match","Organoheterocyclic compounds","Quinolines and derivatives","Quinolones and derivatives","Hydroquinolones",316952174.3,339583618.6,328916409.8,336081806.3,342934772.5,359644910.9,28.366531369385,28.290675764807,0.0758556045779173,0.151056463451967,0.218495572725049,"stable",1.12393277420818
"gamma-Glutamylleucine","Com_208_pos","gamma-Glutamylleucine","C11 H20 N2 O5",260.13774,5.411,261.14502,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",117742060.7,99962766.6599999,131492583.7,132849577,135092355.5,141482118.6,27.0235445593674,26.7854494096677,0.238095149699674,0.14060235732111,0.216094134801103,"stable",1.17245301034345
"(5-L-Glutamyl)-L-Amino Acid","Com_309_pos","(5-L-Glutamyl)-L-Amino Acid","C8 H14 N2 O5",218.09052,1.776,219.0978,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",310334390.3,239416180.2,302438818.6,398663421.2,337140539,309818041,28.368738928323,28.0720872792636,0.296651649059324,0.161667731461345,0.220660295153064,"stable",1.12258329634756
"Adenosine diphosphate (ADP)","Com_355_pos","Adenosine diphosphate (ADP)","C10 H15 N5 O10 P2",427.02992,1.828,428.03719,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",474811881.7,329643269.8,416423491.8,402004075.9,426553760.6,404594904,28.614230045909,28.584195799834,0.0300342460750684,0.882988380079954,0.461002420907612,"stable",0.157897137887663
"mesaconic acid","Com_360_pos","mesaconic acid","C5 H6 O4",130.02684,2.024,131.03412,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",60364088.37,5327881.985,18922142.94,50948249.33,129247056.7,112740348.8,26.4321713730385,24.1219633428757,2.31020803016283,0.241823020867003,0.251772139624586,"stable",1.19859322405563
"LPC O-16:0","Com_361_pos","LPC O-16:0","C24 H52 N O6 P",481.35381,10.033,482.36108,"No results","Full match","No results",NA,NA,NA,NA,6764658.04299999,7628939.18400001,4576203.509,9143576.30000001,10675448.92,9507014.402,23.2175604801087,22.5594521296198,0.658108350488906,0.0804647102031805,0.206776731144767,"stable",1.34861982316347
"gamma-Glutamyltyrosine","Com_424_pos","gamma-Glutamyltyrosine","C14 H18 N2 O6",310.11668,4.996,311.12395,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Tyrosine and derivatives",63335493.61,46758190.69,66875787.1700001,83781519.67,76330898.8699999,74880210.93,26.2213245749303,25.7967357626836,0.424588812246704,0.114302725582863,0.213137449448829,"stable",1.29414788413414
"gamma-Glutamylmethionine","Com_429_pos","gamma-Glutamylmethionine","C10 H18 N2 O5 S",278.09409,4.923,279.10137,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",41236885.32,21723129.46,33245273.42,43516234.11,83105109.0699999,62242345.62,25.8582924354174,24.8856021860257,0.972690249391672,0.212041025921342,0.24204437278806,"stable",1.29726889145415
"Taurine","Com_509_pos","Taurine","C2 H7 N O3 S",125.01488,1.429,126.02216,"Full match","No results","Full match","Organic acids and derivatives","Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives","Organosulfonic acids",308265396.2,240599610,234123213.4,296371934.5,284421089.5,264908983.8,28.069069442044,27.9481165059456,0.12095293609843,0.313987320917815,0.280712055606544,"stable",0.675818889995702
"Leucylproline","Com_570_pos","Leucylproline","C11 H20 N2 O3",228.14776,5.219,229.15504,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",129872910.9,139197037.6,116730165.4,86771171.39,97917523.2099999,140842536.3,26.6617613571833,26.9345602527223,-0.272798895539061,0.422506822941982,0.318958758104235,"stable",0.862706509136051
"Asp-Phe methyl ester","Com_583_pos","Asp-Phe methyl ester","C14 H18 N2 O5",294.12214,5.424,295.12941,"No results","No results","Full match",NA,NA,NA,NA,32505408.54,28941197.16,37799824.58,42000466.93,41206664.7700001,43146135.25,25.3276681317681,24.9708913063452,0.356776825422894,0.0608638783836167,0.200274844648412,"stable",1.39429300000127
"Gly-Tyr","Com_588_pos","Gly-Tyr","C11 H14 N2 O4",238.09549,3.816,239.10277,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",47421625.97,65629182.8,71825587.94,31271514.25,17789231.97,28169137.3,24.5768195595887,25.8549568296848,-1.27813727009608,0.0752782540908637,0.205350483305315,"stable",1.48644407595695
"L-Glutamate","Com_592_pos","L-Glutamate","C5 H9 N O4",147.05336,2.565,148.06063,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",154370880.4,159976893,156361170.2,163784977.6,190909815.9,171907623.1,27.3842007067319,27.2251402462988,0.159060460433071,0.0868924084494519,0.208330277219607,"stable",1.26311749729851
"2,5-Furandicarboxylic acid","Com_937_pos","2,5-Furandicarboxylic acid","C6 H4 O5",156.00609,2.121,139.00276,"No results","No results","Full match","Organoheterocyclic compounds","Furans","Furoic acid and derivatives","Furoic acids",11870048.92,13735524.94,15108332.53,19702297.77,21704325.2,26183677.89,24.415168071465,23.6870241212918,0.728143950173244,0.00278313999639209,0.15207209868962,"up",1.5157736716009
"beta-Estradiol 17-Acetate","Com_1060_pos","beta-Estradiol 17-Acetate","C20 H26 O3",314.18876,7.859,315.19613,"No results","No results","Full match",NA,NA,NA,NA,6110023.483,5012946.97,4833387.913,16526903.34,3708725.907,4146380.77,22.5947421637711,22.3348591303464,0.2598830334247,0.703113123918182,0.405137919252913,"stable",0.30084790509497
"N-acetyl-L-ornithine","Com_1088_pos","N-acetyl-L-ornithine","C7 H14 N2 O3",174.10073,1.495,175.10801,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",25139841.18,21409670.8,23339763.92,22030715.1,21357457.31,20677417.57,24.3476007442321,24.4705060364332,-0.122905292201054,0.176467044148697,0.227647097065625,"stable",1.07222295875145
"Guanosine monophosphate","Com_1150_pos","Guanosine monophosphate","C10 H14 N5 O8 P",363.0583,1.688,364.06559,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",21620364.04,21168520.72,22685531.85,22723315.65,17790502.13,14915167.98,24.1175169362836,24.3788579155905,-0.261340979306837,0.312954602076908,0.280350635840242,"stable",0.975108046626331
"Octanedioic acid","Com_1190_pos","Octanedioic acid","C8 H14 O4",174.08955,5.723,197.07877,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",29644047.22,24438420.83,25700623.87,21934767.7,18358758.87,17149209.1,24.1827733308703,24.6597289550257,-0.476955624155469,0.0124512085260275,0.15207209868962,"down",1.43753192271395
"6-Deoxy-D-glucose","Com_1211_pos","6-Deoxy-D-glucose","C6 H12 O5",164.06872,5.876,165.07601,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexoses",30661342.38,2503548.518,348974.0638,3095513.036,19145804.55,9245410.051,22.9641926439063,21.5127402669788,1.45145237692751,0.611656538237827,0.372152367487653,"stable",0.558641973160839
"D-2-Aminoadipic acid","Com_1337_pos","D-2-Aminoadipic acid","C6 H11 N O4",161.06908,1.48,162.07636,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",21378310.85,16261964.65,20996314.21,20626656.01,13578065.68,14950264.33,23.9421496349384,24.2094251719785,-0.267275537040096,0.169145473659272,0.224206258096401,"stable",0.850195959405028
"LPC O-18:0","Com_1464_pos","LPC O-18:0","C26 H56 N O6 P",509.3853,10.854,510.3926,"No results","Full match","No results",NA,NA,NA,NA,7242645.57199999,6106653.937,3748031.637,8098260.97999999,7830960.93599999,5971873.24599999,22.7865635802051,22.3892459019696,0.397317678235478,0.1162321197764,0.21339656130822,"stable",0.876962984396896
"Glycerol-3-phosphate","Com_1618_pos","Glycerol-3-phosphate","C3 H9 O6 P",172.01386,1.517,155.01055,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","Glycerophosphates",6072927.126,5324460.406,5535360.274,5501755.624,4777146.311,4773591.035,22.2552739345193,22.426136770281,-0.170862835761731,0.0158173634648515,0.153933525794286,"stable",1.14784871109682
"Acetylcarnitine","Com_1701_pos","Acetylcarnitine","C9 H17 N O4",203.11616,5.783,204.12346,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Acyl carnitines",14661540.13,14958842.3,13741558.72,14648165.58,15223349.03,9878042.38599999,23.6332642792704,23.7840236128995,-0.150759333629033,0.452482330398218,0.32751197238223,"stable",0.575355538727539
"5-Hydroxytryptophan","Com_1711_pos","5-Hydroxytryptophan","C11 H12 N2 O3",220.08525,5.051,221.09252,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Tryptamines and derivatives","Serotonins",9592022.36000001,9202030.812,11167455.26,9830923.811,7602664.349,9111011.712,23.0687163544526,23.246573862217,-0.177857507764401,0.237773657412998,0.250551173162186,"stable",0.890186875212756
"L-Cystathionine","Com_1850_pos","L-Cystathionine","C7 H14 N2 O4 S",222.06754,3.162,223.07474,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","L-cysteine-S-conjugates",4279453.968,4512928.019,4967224.189,3513956.851,2133782.917,4243866.451,21.5955316168744,22.1262120224973,-0.530680405622892,0.193902274719948,0.235143457164767,"stable",1.08881555424296
"L-Carnitine","Com_1857_pos","L-Carnitine","C7 H15 N O3",161.10538,2.005,162.11266,"No results","No results","Full match","Organic nitrogen compounds","Organonitrogen compounds","Quaternary ammonium salts","Carnitines",98752219.63,96112378.5899999,94822060.86,88386581.63,91407683.68,90104823.2100001,26.4227457110839,26.5247493896666,-0.102003678582673,0.0721553323998623,0.204403789177706,"stable",1.51372108206444
"D-Glucosamine 6-phosphate","Com_1890_pos","D-Glucosamine 6-phosphate","C6 H14 N O8 P",259.04632,1.43,260.0536,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Hexose phosphates",6386336.875,5170421.76200001,7369854.018,3296979.521,4459178.422,5020779.166,22.0001799436792,22.5738707919198,-0.573690848240584,0.115482068417136,0.213296785809982,"stable",1.27983889503503
"Valproic acid","Com_2224_pos","Valproic acid","C8 H16 O2",144.11511,5.919,306.26416,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",10097361.91,6754212.42100001,7061125.19000001,9344947.46800001,4599548.071,7142274.10800001,22.685589293686,22.9020992890668,-0.216509995380793,0.337072659221321,0.289984029426411,"stable",0.487787734615639
"Bicyclo prostaglandin E2","Com_2245_pos","Bicyclo prostaglandin E2","C20 H30 O4",351.23891,6.278,352.24618,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",28970855.96,22514743.72,29523444.89,24376175.25,21197337.14,20251135.73,24.3826158770672,24.6759411428358,-0.293325265768534,0.159539752282218,0.220245973107683,"stable",1.1562576812443
"18-β-Glycyrrhetinic acid","Com_2584_pos","18-β-Glycyrrhetinic acid","C30 H46 O4",470.34786,5.368,471.35513,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Triterpenoids","Triterpenoids",500391.1229,463467.1216,489476.9945,1383931.288,348732.9895,352186.4692,19.079361387645,18.8852285570814,0.194132830563593,0.789346349138212,0.433296342596568,"stable",0.239792461368367
"2-Arachidonyl Glycerol ether","Com_2711_pos","2-Arachidonyl Glycerol ether","C23 H40 O3",364.29575,11.183,365.30303,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Endocannabinoids","Not available","Endocannabinoids",1101479.363,456233.0579,298387.1014,1427048.614,1130631.081,863866.446400001,20.0912495490848,19.019082713941,1.07216683514379,0.0944785597292953,0.209915554734208,"stable",1.10729706564129
"Dl-Lanthionine","Com_2908_pos","Dl-Lanthionine","C6 H12 N2 O4 S",208.05226,6.304,209.05953,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Cysteine and derivatives",10408837.53,9515037.89599999,10838778.58,3643320.978,3082109.48,6364485.204,21.9846405816585,23.2875941482935,-1.302953566635,0.0401832733613851,0.187798732970439,"down",1.48110193421255
"Asp-Phe","Com_2930_pos","Asp-Phe","C13 H16 N2 O5",280.10636,4.9,281.11363,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",5033486.126,5207280.16,5247215.79400001,6311503.271,5843983.201,4831484.359,22.4240359655229,22.2994485988247,0.124587366698204,0.439892094633762,0.324006844294551,"stable",0.78095725110911
"2-Aminobenzenesulfonic acid","Com_3124_pos","2-Aminobenzenesulfonic acid","C6 H7 N O3 S",173.01503,5.348,174.02231,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzenesulfonic acids and derivatives","Benzenesulfonic acids and derivatives",7895149.32800001,5859716.028,8169861.36699999,5617679.97199999,3752261.137,3811361.165,22.0409155689934,22.785604869954,-0.744689300960538,0.0554171780708582,0.197765796911148,"stable",1.38140805350368
"Thr-Leu","Com_3424_pos","Thr-Leu","C10 H20 N2 O4",232.14264,4.871,215.13939,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",30962800.67,32774676.52,34500327.4,23540859.16,18245734.01,20751888.99,24.3054862749971,24.9634058533026,-0.657919578305478,0.0397149525496737,0.187393603901032,"down",1.55828543888105
